auction_id,auction_title,seller_id,lot_number,lot_title,lot_details,bid_count,current_bid,winner_id,first_name,last_name,address_one,address_two,city,state,zip
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,6233,"Blue Pure 211+ Air Purifier 3 Stage with Two Washable Pre-Filters, Particle, Carbon Filter, Captures Allergens, Odors, Smoke, Mold, Dust, Germs, Pets, Smokers, Large Room","<br><b>Description: </b>Blue Pure 211+ Air Purifier 3 Stage with Two Washable Pre Filters, Particle, Carbon Filter, Captures Allergens, Odors, Smoke, Mold, Dust, Germs, Pets, Smokers, Large Room<br><b>Location: </b>Row BB<br><b>Additional Detail: </b>Open Box",8,51,1267,Mark,AnyName,Sample Address,,AnyCity,MO,64048
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,21033,ZEKOO 12FT Country Style Rustic Sliding Wood Barn Door Rolling Antique Hardware Flat Tracks Double Doors Kit,<br><b>Description: </b>ZEKOO 12FT Country Style Rustic Sliding Wood Barn Door Rolling Antique Hardware Flat Tracks Double Doors Kit<br><b>Additional Detail: </b>Open Box,10,25.25,1432,George,AnyName,Sample Address,,AnyCity,KS,66206
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,6228,"ACDelco 36R0495 Professional Rack and Pinion Power Steering Gear Assembly, Remanufactured","<br><b>Description: </b>ACDelco 36R0495 Professional Rack and Pinion Power Steering Gear Assembly, Remanufactured<br><b>Additional Detail: </b>Open Box",12,41.58,1907,Gerald,AnyName,Sample Address,,AnyCity,KS,66216
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,6227,"Pet Gear No-Zip Jogger Pet Stroller for Cats/Dogs, Zipperless Entry, Easy One-Hand Fold, Gel-Filled Tires, Cup Holder + Storage Basket, Rugged Red, Large","<br><b>Description: </b>Pet Gear No Zip Jogger Pet Stroller for Cats/Dogs, Zipperless Entry, Easy One Hand Fold, Gel Filled Tires, Cup Holder + Storage Basket, Rugged Red, Large<br><b>Additional Detail: </b>Open Box",17,43.01,1907,Gerald,AnyName,Sample Address,,AnyCity,KS,66216
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,6226,YAMAHA P71 88-Key Weighted Action Digital Piano with Sustain Pedal and Power Supply (Amazon-Exclusive),<br><b>Description: </b>YAMAHA P71 88 Key Weighted Action Digital Piano with Sustain Pedal and Power Supply (Amazon Exclusive)<br><b>Additional Detail: </b>Open Box,17,145.5,1907,Gerald,AnyName,Sample Address,,AnyCity,KS,66216
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,10085,"RCA RFR322-B RFR322 3.2 Cu Ft Single Door Mini Fridge with Freezer, Platinum, Stainless","<br><b>Description: </b>RCA RFR322 B RFR322 3.2 Cu Ft Single Door Mini Fridge with Freezer, Platinum, Stainless<br><b>Additional Detail: </b>Open Box",10,29.23,2186,Ben,AnyName,Sample Address,,AnyCity,MO,64109
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,10084,"Midea Compact Single Reversible Door Upright Freezer, 3.0 Cubic Feet, White","<br><b>Description: </b>Midea Compact Single Reversible Door Upright Freezer, 3.0 Cubic Feet, White<br><b>Additional Detail: </b>Open Box",22,60.22,2186,Ben,AnyName,Sample Address,,AnyCity,MO,64109
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,10086,4-shelf shelving unit Black,<br><b>Description: </b>4 shelf shelving unit Black<br><b>Additional Detail: </b>Open Box,5,16,2186,Ben,AnyName,Sample Address,,AnyCity,MO,64109
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,10083,"Simple Houseware Industrial Grade Z-Base Garment Rack, 400lb Load with 62in extra long bar","<br><b>Description: </b>Simple Houseware Industrial Grade Z Base Garment Rack, 400lb Load with 62in extra long bar<br><b>Additional Detail: </b>Open Box",11,22.21,2186,Ben,AnyName,Sample Address,,AnyCity,MO,64109
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,10089,Frigidaire 2.2 Cu. Ft. Countertop Microwave in Stainless Steel,<br><b>Description: </b>Frigidaire 2.2 Cu. Ft. Countertop Microwave in Stainless Steel<br><b>Location: </b>Row BB<br><b>Additional Detail: </b>Open Box,16,62,2186,Ben,AnyName,Sample Address,,AnyCity,MO,64109
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,10088,"Adcraft CVYT-120 Countertop Conveyor Toaster, Stainless Steel, 120v, NSF","<br><b>Description: </b>Adcraft CVYT 120 Countertop Conveyor Toaster, Stainless Steel, 120v, NSF<br><b>Location: </b>Row BB<br><b>Additional Detail: </b>Open Box",6,41,2186,Ben,AnyName,Sample Address,,AnyCity,MO,64109
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,10059,Whynter - 500 Sq. Ft. Portable Air Conditioner - Platinum/Black,<br><b>Description: </b>Whynter   500 Sq. Ft. Portable Air Conditioner   Platinum/Black<br><b>Additional Detail: </b>Open Box,16,71.2,4540,Tony,AnyName,Sample Address,,AnyCity,MO,64086
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,6211,"Baxton Studio Wholesale Interiors Rita Modern and Contemporary Faux Leather Upholstered Button-Tufted Scalloped Headboard, Queen, White","<br><b>Description: </b>Baxton Studio Wholesale Interiors Rita Modern and Contemporary Faux Leather Upholstered Button Tufted Scalloped Headboard, Queen, White<br><b>Additional Detail: </b>Open Box",4,14.99,5225,Teresa,AnyName,Sample Address,,AnyCity,KS,66218
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,6210,"Regalo Versatile Play Space 192-Inch Plastic Super Wide Portable Baby Gate and Play Yard, 4-In-1, Bonus Kit, Includes 4 Pack of Wall Mounts, Indoor and Outdoor Play Space, Cool Gray","<br><b>Description: </b>Regalo Versatile Play Space 192 Inch Plastic Super Wide Portable Baby Gate and Play Yard, 4 In 1, Bonus Kit, Includes 4 Pack of Wall Mounts, Indoor and Outdoor Play Space, Cool Gray<br><b>Additional Detail: </b>Open Box",1,5,5225,Teresa,AnyName,Sample Address,,AnyCity,KS,66218
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,6272,"36""X48"" Essentials Carpet Chair Mat Clear - OFM","<br><b>Description: </b>36X48"" Essentials Carpet Chair Mat Clear   OFM<br><b>Additional Detail: </b>Open Box""",5,9,5655,greg,AnyName,Sample Address,,AnyCity,KS,66085
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,6271,Roadmaster® 520 - Falcon 2 Tow Bar,<br><b>Description: </b>RoadmasterÂ® 520   Falcon 2 Tow Bar more details on   https //www.carid.com/roadmaster/falcon 2 tow bar mpn 520<br><b>Additional Detail: </b>Open Box,18,132.5,5655,greg,AnyName,Sample Address,,AnyCity,KS,66085
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,20029,"BabyBjorn Bouncer Balance Soft, Cotton, Black/Dark Gray (005022US)","<br><b>Description: </b>BabyBjÃ¶rn Bouncer Balance Soft, Cotton, Black/Dark Gray (005022US)<br><b>Additional Detail: </b>Open Box",9,61.66,5859,Alan,AnyName,Sample Address,,AnyCity,KS,66203
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,6236,"Kdgarden 12PCS 20""x20"" Artificial Boxwood Panels Topiary Hedge Plant UV Protected Faux Grass Wall Greenery Mats for Outdoor Garden Fence Backyard and Indoor Home Wedding Decoration, Dark Green","<br><b>Description: </b>Kdgarden 12PCS 20x20"" Artificial Boxwood Panels Topiary Hedge Plant UV Protected Faux Grass Wall Greenery Mats for Outdoor Garden Fence Backyard and Indoor Home Wedding Decoration, Dark Green<br><b>Additional Detail: </b>Open Box""",9,26,7261,Rachel,AnyName,Sample Address,,AnyCity,KS,66101
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,5333,"WaterHog Eco Premier | Commercial-Grade Entrance Mat with Diamond Pattern & Rubber Border | Indoor/Outdoor, Quick-Drying, Stain Resistant Door Mat","<br><b>Description: </b>WaterHog Eco Premier | Commercial Grade Entrance Mat with Diamond Pattern & Rubber Border | Indoor/Outdoor, Quick Drying, Stain Resistant Door Mat ( 37 Inches )<br><b>Additional Detail: </b>Open Box",4,11,8340,Neal,AnyName,Sample Address,,AnyCity,MO,64080
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,5336,"Hangman L42W 42-Inch No-Stud Floating Shelf (White Powder Coat), 42 Inch","<br><b>Description: </b>Hangman L42W 42 Inch No Stud Floating Shelf (White Powder Coat), 42 Inch<br><b>Additional Detail: </b>Open Box",2,7.99,8340,Neal,AnyName,Sample Address,,AnyCity,MO,64080
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,5334,Suncast Commercial Black Blow Molded Tall 2 Shelf Storage Shed Cabinet for Indoor or Outdoor Use,<br><b>Description: </b>Suncast Commercial Black Blow Molded Tall 2 Shelf Storage Shed Cabinet for Indoor or Outdoor Use<br><b>Additional Detail: </b>Open Box,10,21.5,8340,Neal,AnyName,Sample Address,,AnyCity,MO,64080
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,5367,"Roundhill Furniture Rene Round Wood Pedestal Side Table, White","<br><b>Description: </b>Roundhill Furniture Rene Round Wood Pedestal Side Table, White<br><b>Additional Detail: </b>Open Box",4,13.22,9299,MOUSTAFA,AnyName,Sample Address,,AnyCity,MO,64111
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,10031,"DIYHD 5FT Exterior Sliding Barn Door Hardware,Heavy Duty Metal Wheel,Raw Material Dacromet Coating Rolling Kit for Indoor and Outdoor","<br><b>Description: </b>DIYHD 5FT Exterior Sliding Barn Door Hardware,Heavy Duty Metal Wheel,Raw Material Dacromet Coating Rolling Kit for Indoor and Outdoor",4,11,10528,Paul,AnyName,Sample Address,,AnyCity,MO,64137
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,10028,"Hammermill Cardstock, Premium Color Copy, 32 lb, 11"" x 17""-1 Pack (500 Sheets) - 100 Bright, Made in the USA Card Stock, 120024R","<br><b>Description: </b>Hammermill Cardstock, Premium Color Copy, 32 lb, 11 x 17"" 1 Pack (500 Sheets)   100 Bright, Made in the USA Card Stock, 120024R""",1,5,10528,Paul,AnyName,Sample Address,,AnyCity,MO,64137
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,10029,"Hammermill Cardstock, Premium Color Copy, 32 lb, 11"" x 17""-1 Pack (500 Sheets) - 100 Bright, Made in the USA Card Stock, 120024R","<br><b>Description: </b>Hammermill Cardstock, Premium Color Copy, 32 lb, 11 x 17"" 1 Pack (500 Sheets)   100 Bright, Made in the USA Card Stock, 120024R<br><b>Additional Detail: </b>Open Box""",1,5,10528,Paul,AnyName,Sample Address,,AnyCity,MO,64137
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,10027,"Hammermill Cardstock, Premium Color Copy, 32 lb, 11"" x 17""-1 Pack (500 Sheets) - 100 Bright, Made in the USA Card Stock, 120024R","<br><b>Description: </b>Hammermill Cardstock, Premium Color Copy, 32 lb, 11 x 17"" 1 Pack (500 Sheets)   100 Bright, Made in the USA Card Stock, 120024R<br><b>Additional Detail: </b>Open Box""",1,5,10528,Paul,AnyName,Sample Address,,AnyCity,MO,64137
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,5354,"Circulon Total Nonstick Bakeware Set with Nonstick Bread Pan, Cookie Sheet, Baking Pan, Baking Sheet, Cake Pan and Muffin/Cupcake Pan - 10 Piece, Gray","<br><b>Description: </b>Circulon Total Nonstick Bakeware Set with Nonstick Bread Pan, Cookie Sheet, Baking Pan, Baking Sheet, Cake Pan and Muffin/Cupcake Pan   10 Piece, Gray<br><b>Additional Detail: </b>Open Box",8,21.88,10899,Vern,AnyName,Sample Address,,AnyCity,MO,64093
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,5355,"36""X48"" Essentials Hard Floor Chair Mat Clear - OFM","<br><b>Description: </b>36X48"" Essentials Hard Floor Chair Mat Clear   OFM<br><b>Location: </b>ROW B<br><b>Additional Detail: </b>Open Box""",2,10,10899,Vern,AnyName,Sample Address,,AnyCity,MO,64093
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,10001,"Baby Doll Bedding Pique Moses Basket, Pink","<br><b>Description: </b>Baby Doll Bedding Pique Moses Basket, Pink<br><b>Additional Detail: </b>Open Box",1,5,11035,Pat,AnyName,Sample Address,,AnyCity,MO,64759
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,6217,"Curt 7500lb Gross Trailer Weight Hitch 2in drop, 3/4 rise 1in hole",<br><b>Description:&nbsp;</b><br><b>Additional Detail: </b>Open Box,2,6,11051,Chad,AnyName,Sample Address,,AnyCity,KS,66086
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,6216,"Cushy Form Leg Elevation Pillow - 8 Inch Wedge Pillows for Legs - Elevated Support for Back, Hip and Knee Discomfort & Post-Surgery w/ Washable Cover - White","<br><b>Description: </b>Cushy Form Leg Elevation Pillow   8 Inch Wedge Pillows for Legs   Elevated Support for Back, Hip and Knee Discomfort & Post Surgery w/ Washable Cover   White<br><b>Additional Detail: </b>Open Box",1,5,11051,Chad,AnyName,Sample Address,,AnyCity,KS,66086
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,22019,"LIFETIME 80160 Commercial Height Adjustable Folding Utility Table, 4 Feet, White Granite","<br><b>Description: </b>LIFETIME 80160 Commercial Height Adjustable Folding Utility Table, 4 Feet, White Granite<br><b>Location: </b>Row BB",12,35.88,11608,mary,AnyName,Sample Address,,AnyCity,MO,64075
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,22018,"RCA 3.2 Cu Ft Two Door Mini Fridge with Freezer RFR835, Black","<br><b>Description: </b>RCA 3.2 Cu Ft Two Door Mini Fridge with Freezer RFR835, Black<br><b>Location: </b>Row BB<br><b>Additional Detail: </b>Open Box",18,42,11608,mary,AnyName,Sample Address,,AnyCity,MO,64075
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,22026,"Amazon Basics Foldable, 14"" Black Metal Platform Bed Frame with Tool-Free Assembly, No Box Spring Needed - King","<br><b>Description: </b>Amazon Basics Foldable, 14 Black Metal Platform Bed Frame with Tool Free Assembly, No Box Spring Needed   King<br><b>Additional Detail: </b>Open Box""",9,20.88,11608,mary,AnyName,Sample Address,,AnyCity,MO,64075
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,22020,United Weavers Plaza Gabriela Woven Olefin Area Rug,<br><b>Description: </b>United Weavers Plaza Gabriela Woven Olefin Area Rug<br><b>Location: </b>Row BB<br><b>Additional Detail: </b>Open Box,2,6,11608,mary,AnyName,Sample Address,,AnyCity,MO,64075
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,10092,"New Pig Corporation Oil Mat | Heavyweight Oil Absorbing Pads | 28-Ounce Absorbency | 15"" x 20"" | 50 Oil Absorbent Pads | MAT415, White","<br><b>Description: </b>New Pig Corporation Oil Mat | Heavyweight Oil Absorbing Pads | 28 Ounce Absorbency | 15 x 20"" | 50 Oil Absorbent Pads | MAT415, White<br><b>Additional Detail: </b>Open Box""",5,11,11641,Douglas,AnyName,Sample Address,,AnyCity,MO,64111
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,5383,"Sterilite 19909804 116 Quart/110 Liter Ultra Latch Box, Clear with a White Lid and Black Latches, 4-Pack","<br><b>Description: </b>Sterilite 19909804 116 Quart/110 Liter Ultra Latch Box, Clear with a White Lid and Black Latches, 4 Pack<br><b>Additional Detail: </b>Open Box",9,36.2,13255,Cheryl,AnyName,Sample Address,,AnyCity,KS,66224
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,10034,GRACO 17C305 Pro210ES Cart Airless Sprayer,<br><b>Description: </b>GRACO 17C305 Pro210ES Cart Airless Sprayer<br><b>Additional Detail: </b>Open Box,18,257.5,17081,Paul,AnyName,Sample Address,,AnyCity,KS,66061
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,10087,Extreme Max 3005.3464 Sliding Dock Ladder - 5-Step,<br><b>Description: </b>Extreme Max 3005.3464 Sliding Dock Ladder   5 Step<br><b>Additional Detail: </b>Open Box,5,21.85,17637,Lanny,AnyName,Sample Address,,AnyCity,MO,64075
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,6225,TETON Sports Outfitter XXL Camp Cot,<br><b>Description: </b>TETON Sports Outfitter XXL Camp Cot<br><b>Location: </b>Row BB<br><b>Additional Detail: </b>Open Box,9,26.01,17841,Chris,AnyName,Sample Address,,AnyCity,MO,65131
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,6232,"ORE International 4-Panel Shoji Screen Room Divider, Black","<br><b>Description: </b>ORE International 4 Panel Shoji Screen Room Divider, Black<br><b>Additional Detail: </b>Open Box",8,17.01,18571,ASSUMPTA,AnyName,Sample Address,,AnyCity,MO,64133
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,6231,"US Window And Floor 2"" Faux Wood 34.125"" W x 72"" H, Inside Mount Cordless Window Blinds, 34.125 x 72, Smooth White","<br><b>Description: </b>US Window And Floor 2 Faux Wood 34.125"" W x 72"" H, Inside Mount Cordless Window Blinds, 34.125 x 72, Smooth White<br><b>Additional Detail: </b>Open Box""",4,9.09,18571,ASSUMPTA,AnyName,Sample Address,,AnyCity,MO,64133
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,21011,"US Window And Floor 2"" Faux Wood 35"" W x 60"" H, Inside Mount Cordless Blinds, 35 x 60, White","<br><b>Description: </b>US Window And Floor 2 Faux Wood 35"" W x 60"" H, Inside Mount Cordless Blinds, 35 x 60, White<br><b>Additional Detail: </b>Open Box""",10,24,18571,ASSUMPTA,AnyName,Sample Address,,AnyCity,MO,64133
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,21010,"Rawlings NFL 10x10 Straight-Leg Tailgate Canopy, Atlanta Falcons","<br><b>Description: </b>Rawlings NFL 10x10 Straight Leg Tailgate Canopy, Atlanta Falcons<br><b>Additional Detail: </b>Open Box",5,16,18571,ASSUMPTA,AnyName,Sample Address,,AnyCity,MO,64133
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,21008,"Roundhill Furniture Giyano 4 Panel Screen Room Divider, White","<br><b>Description: </b>Roundhill Furniture Giyano 4 Panel Screen Room Divider, White<br><b>Location: </b>ROW B<br><b>Additional Detail: </b>Open Box",6,17,18571,ASSUMPTA,AnyName,Sample Address,,AnyCity,MO,64133
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,6209,kojo one0one protect urban/commuter wire bead puncture-resistant tire,<br><b>Description: </b>kojo one0one protect urban/commuter wire bead puncture resistant tire<br><b>Location: </b>ROW B<br><b>Additional Detail: </b>Open Box,1,5,19448,Stan,AnyName,Sample Address,,AnyCity,KS,66205
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,5380,"Cozy Moroccan Trellis Gray/Cream 5'3"" x 7'3"" Indoor Shag Area Rug","<br><b>Description: </b>Cozy Moroccan Trellis Gray/Cream 5'3 x 7'3"" Indoor Shag Area Rug<br><b>Additional Detail: </b>Open Box""",7,21,19494,Cassie,AnyName,Sample Address,,AnyCity,KS,66801
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,5379,"McHom 7ft x 7ft Baseball & Softball Practice Net for Hitting & Pitching Practice with Bow Frame, Collapsible and Portable, Red","<br><b>Description: </b>McHom 7ft x 7ft Baseball & Softball Practice Net for Hitting & Pitching Practice with Bow Frame, Collapsible and Portable, Red<br><b>Additional Detail: </b>Open Box",9,24,19494,Cassie,AnyName,Sample Address,,AnyCity,KS,66801
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,5378,"VIVO 100"" Portable Indoor Outdoor Projector Screen, 100 Inch Diagonal Projection HD 4:3 Projection Pull Up Foldable Stand Tripod (PS-T-100)","<br><b>Description: </b>VIVO 100 Portable Indoor Outdoor Projector Screen, 100 Inch Diagonal Projection HD 4 3 Projection Pull Up Foldable Stand Tripod (PS T 100)<br><b>Additional Detail: </b>Open Box""",1,5,19494,Cassie,AnyName,Sample Address,,AnyCity,KS,66801
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,5376,aLiving World Deluxe Habitat Rabbit Cage - XL,<br><b>Description: </b>Living World Deluxe Habitat Rabbit Cage   XL<br><b>Additional Detail: </b>Open Box,3,8,19494,Cassie,AnyName,Sample Address,,AnyCity,KS,66801
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,5377,"Mind Reader Sliding Metal Baskets, Cabinet Storage Organizer, Home, Office, Kitchen, Bathroom, One Size, Turquoise 2 Tier Mesh","<br><b>Description: </b>Mind Reader Sliding Metal Baskets, Cabinet Storage Organizer, Home, Office, Kitchen, Bathroom, One Size, Turquoise 2 Tier Mesh<br><b>Additional Detail: </b>Open Box",1,5,19494,Cassie,AnyName,Sample Address,,AnyCity,KS,66801
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,5375,"CangLong Modern Mid-Century Shell Lounge Plastic DSW Natural Wooden Legs for Kitchen, Dining, Bedroom, Living Room Side Chairs, Set of 4, Black","<br><b>Description: </b>CangLong Modern Mid Century Shell Lounge Plastic DSW Natural Wooden Legs for Kitchen, Dining, Bedroom, Living Room Side Chairs, Set of 4, Black<br><b>Location: </b>Row BB<br><b>Additional Detail: </b>Open Box",12,43.99,19494,Cassie,AnyName,Sample Address,,AnyCity,KS,66801
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,5373,Sound Bar with Subwoofer for TV Deep Bass Soundbar 2.1 CH Home Audio Surround Sound Speaker System with Wireless Bluetooth 5.0 for PC Gaming with Wired Opt/Aux/Coax Connection Mountable 29-Inch,<br><b>Description: </b>Sound Bar with Subwoofer for TV Deep Bass Soundbar 2.1 CH Home Audio Surround Sound Speaker System with Wireless Bluetooth 5.0 for PC Gaming with Wired Opt/Aux/Coax Connection Mountable 29 Inch<br><b>Location: </b>ROW B<br><b>Additional Detail: </b>Open Box,18,50,19494,Cassie,AnyName,Sample Address,,AnyCity,KS,66801
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,10042,"Sport-Brella Premiere XL UPF 50+ Umbrella Shelter for Sun and Rain Protection (9-Foot, Blue)","<br><b>Description: </b>Sport Brella Premiere XL UPF 50+ Umbrella Shelter for Sun and Rain Protection (9 Foot, Blue)<br><b>Additional Detail: </b>Open Box",6,10.01,19590,Jeremey,AnyName,Sample Address,,AnyCity,MO,64081
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,10043,"Canopy Tent Outdoor Party Shade, Instant Set Up and Easy Storage / Portable Carry Bag, Water Resistant Spacious Summer Cover 10x10 By Stalwart (Blue)","<br><b>Description: </b>Canopy Tent Outdoor Party Shade, Instant Set Up and Easy Storage / Portable Carry Bag, Water Resistant Spacious Summer Cover 10x10 By Stalwart (Blue)<br><b>Additional Detail: </b>Open Box",13,23,19590,Jeremey,AnyName,Sample Address,,AnyCity,MO,64081
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,10044,"Coleman Camping Cot, Air Mattress, and Pump Combo | Folding Camp Cot and Air Bed with Side Tables and Battery Operated Pump","<br><b>Description: </b>Coleman Camping Cot, Air Mattress, and Pump Combo | Folding Camp Cot and Air Bed with Side Tables and Battery Operated Pump<br><b>Additional Detail: </b>Open Box",6,20.01,19590,Jeremey,AnyName,Sample Address,,AnyCity,MO,64081
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,10045,"Office Chair Wheels, Heavy-Duty Caster Wheels 3 Inch, Replacement Wheels for Office Chair, Rubber Casters for Wood Floors/Carpet, Safe Quiet Rolling for Office Desk Chair Chair Wheels Set of 5","<br><b>Description: </b>Office Chair Wheels, Heavy Duty Caster Wheels 3 Inch, Replacement Wheels for Office Chair, Rubber Casters for Wood Floors/Carpet, Safe Quiet Rolling for Office Desk Chair Chair Wheels Set of 5<br><b>Additional Detail: </b>Open Box",6,12.01,19590,Jeremey,AnyName,Sample Address,,AnyCity,MO,64081
46546,"Cold Weather = Hot Deals Auction B: Love Seat, Freezers, Mini Fridge, Pressure Washers, Bikes and More!",2957,10046,"Canopy Tent Outdoor Party Shade, Instant Set Up and Easy Storage / Portable Carry Bag, Water Resistant Spacious Summer Cover 10x10 By Stalwart (Blue)","<br><b>Description: </b>Canopy Tent Outdoor Party Shade, Instant Set Up and Easy Storage / Portable Carry Bag, Water Resistant Spacious Summer Cover 10x10 By Stalwart (Blue)<br><b>Additional Detail: </b>Open Box",13,24.01,19590,Jeremey,AnyName,Sample Address,,AnyCity,MO,64081
